id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,Electivesminor_Sem1,Electivesminor_Sem2,CoreCourses_Summer
620133366,Janos,Teese,Janos.Teese@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",CHEM2402,"MATH2407, PHYS2561, PHYS1422",
620133367,Garald,Asher,Garald.Asher@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",MATH3405,GEOG2332,
620133368,Malina,Hebbron,Malina.Hebbron@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3430, GEOL3002, GEOL2202, BIOC3013","MATH2403, BIOL2312, MATH2411",
620133369,Ross,Gerault,Ross.Gerault@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG3331, PHYS2300, ELET2430, PHYS2386","BIOC3011, PHYS3565, MATH2407",
620133370,Isidor,Signorelli,Isidor.Signorelli@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MATH2421, CHEM2402, PHYS1411, ELET2430","PHYS1422, GEOG1132","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133371,Moira,Ellwell,Moira.Ellwell@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3331, CHEM2010, ELET2405",GEOG2232,COMP3901
620133372,Adeline,Rathe,Adeline.Rathe@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET3405,"CHEM2110, ELET2210",
620133373,Daria,Motto,Daria.Motto@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1101, MATH1141, GEOG1131","ELET1405, PHYS1421","COMP1210,COMP1126,COMP1127,COMP1161"
620133374,Dori,Biddiss,Dori.Biddiss@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOL1101,"MICR2211, GEOG2232, ELET2210, CHEM2111","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133375,Glenine,Lympany,Glenine.Lympany@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",PHYS1411,MICR1010,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133376,Wash,MacTavish,Wash.MacTavish@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",GEOG2231,"PHYS1422, MICR2211",
620133377,Bette-ann,Hazeldine,Bette-ann.Hazeldine@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2310, MICR1010",PHYS2561,
620133378,Archie,Nimmo,Archie.Nimmo@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MATH2401, CHEM1901","CHEM2311, PHYS1422, PHYS1421","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133379,Camellia,Baldacco,Camellia.Baldacco@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3801,"GEOG2131, ELET2415, ELET2420",
620133380,Maddy,Syvret,Maddy.Syvret@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","CHEM1901, PHYS1411","MICR1011, ELET1400, ELET1405","COMP1210,COMP1126,COMP1127,COMP1161"
620133381,Glynnis,Kellart,Glynnis.Kellart@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOL2202, COMP3802, COMP3912","ELET2415, COMP3162, ELET2420","SWEN3101,SWEN3145,SWEN3920"
620133382,Lenora,Diamond,Lenora.Diamond@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOL1102, CHEM2211","MICR2211, MICR1010, BIOC1020",
620133383,Abelard,Mcwhinnie,Abelard.Mcwhinnie@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",MATH3405,"PHYS2561, MATH3424, CHEM2311, GEOG3333",
620133384,Clarke,Rickerby,Clarke.Rickerby@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1021, MATH1142","MICR1011, ELET1405, BIOC1021",
620133385,Isak,Pauly,Isak.Pauly@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2386, MATH2421, BIOC3013","COMP3162, COMP2802, PHYS3351, PHYS3300",
620133386,Dex,Scandred,Dex.Scandred@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3802, CHEM2402, ELET2405","GEOL2201, PHYS2296, COMP3192, MATH3403",
620133387,Virge,Sperski,Virge.Sperski@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET3405, CHEM2011, GEOL2202, CHEM2310","GEOG2131, ELET2415, MATH3402",
620133388,Casey,Tschierse,Casey.Tschierse@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","BIOC2014, CHEM2211, ELET2405, CHEM2210",ELET2210,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133389,Murdoch,Seakes,Murdoch.Seakes@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",GEOG3131,ELET2410,
620133390,Hugo,Bartunek,Hugo.Bartunek@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2131, BIOC2014","PHYS3341, GEOG3132, COMP3410",COMP3901
620133391,Genovera,Thomson,Genovera.Thomson@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM2211,BIOC1020,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133392,Sibilla,Brann,Sibilla.Brann@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM3110, COMP3911, GEOG3331, ELET2430","PHYS2200, PHYS2561, BIOL2312",
620133393,Fulton,Lecky,Fulton.Lecky@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","PHYS1412, MATH2401, MATH2404","ELET1405, CHEM1902, MICR1010, MATH2407",
620133394,Melinda,Sanbroke,Melinda.Sanbroke@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3430, MATH3401, CHEM2402",ELET2210,
620133395,Ashly,Goodee,Ashly.Goodee@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOL1102, GEOG2231, CHEM2010, BIOC1021","PHYS1421, ELET2410",
620133396,Kaspar,Morin,Kaspar.Morin@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH3155, CHEM2211, MATH3405","GEOG2232, MATH2411",COMP3901
620133397,Grete,Atkinson,Grete.Atkinson@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2404, MATH2421","CHEM2311, GEOG2232",
620133398,Bridie,Gladbach,Bridie.Gladbach@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",COMP3652,"ELET2415, PHYS2296","SWEN3101,SWEN3145,SWEN3920"
620133399,Tova,Paget,Tova.Paget@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOG1231, ELET2405","BIOL2312, GEOL1103, MICR1011",
620133400,Phillip,Kearle,Phillip.Kearle@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2331, PHYS2386, CHEM2210, PHYS2351","GEOG2332, GEOG2232, COMP2802",COMP3901
620133401,Papagena,Birkhead,Papagena.Birkhead@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG2233, GEOG2231, CHEM2211","GEOG2332, PHYS2561, ELET1400","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133402,Benedict,Dellenbach,Benedict.Dellenbach@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH3155, CHEM3110, GEOL3002","MATH3424, MATH3404",COMP3901
620133403,Orsola,Stud,Orsola.Stud@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",GEOL2202,"COMP2802, BIOC3014, BIOL2312",
620133404,Krishna,Bridgen,Krishna.Bridgen@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM1901,"MATH2411, ELET1400","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133405,Allegra,Boules,Allegra.Boules@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2011, COMP3191, MATH2421","GEOG3132, GEOG2232",
620133406,Tera,Merrgen,Tera.Merrgen@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",PHYS2386,MATH2407,COMP3901
620133407,Thatcher,Huffy,Thatcher.Huffy@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1021, MATH1141, BIOC1020","BIOC1020, GEOL1104, MATH1151","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133408,Amalee,L'Episcopi,Amalee.L'Episcopi@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",CHEM2402,"CHEM3011, ELET2210, MATH3402",
620133409,Noll,Christophersen,Noll.Christophersen@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",PHYS1411,GEOL1103,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133410,Hannis,Bloom,Hannis.Bloom@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1021, PHYS1412, GEOL1102","GEOG1232, MATH1151, MATH1152",
620133411,Hadlee,Dami,Hadlee.Dami@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1131, MATH1141, BIOC1020",MICR1010,"COMP1210,COMP1126,COMP1127,COMP1161"
620133412,Agnola,Kinastan,Agnola.Kinastan@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, PHYS1412",CHEM1902,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133413,Carr,Lumly,Carr.Lumly@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1412, GEOL1102","MATH1152, PHYS1421","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133414,Hughie,Derdes,Hughie.Derdes@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",CHEM2210,"MATH1152, GEOG2332",
620133415,Boycie,Way,Boycie.Way@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3912, GEOG2331, PHYS2386, GEOG3331","MATH2411, GEOG2232, ELET2420",COMP3901
620133416,Durward,Steele,Durward.Steele@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",PHYS2386,"CHEM1902, MICR2211, CHEM2110","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133417,Jerrilee,Polle,Jerrilee.Polle@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1231, GEOL1101","GEOL1103, BIOC1021",
620133418,Tallie,Bramsen,Tallie.Bramsen@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","PHYS2351, GEOG2131, MATH2421, GEOG2331",CHEM2111,
620133419,Husain,Pregal,Husain.Pregal@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1412,ELET1400,
620133420,Tildy,Becraft,Tildy.Becraft@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","BIOC2014, CHEM1901","PHYS2296, CHEM2311, GEOG1132, BIOC1020","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133421,Kiersten,Haberfield,Kiersten.Haberfield@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1231, CHEM1901, GEOL1101","MICR1011, PHYS1421, PHYS1422","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133422,Bearnard,O'Dennehy,Bearnard.O'Dennehy@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",BIOC1020,"BIOC1020, MATH1151","COMP1210,COMP1126,COMP1127,COMP1161"
620133423,Arturo,Thorn,Arturo.Thorn@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1101, GEOG1231, MATH1141","MICR1011, MATH1151",
620133424,Ruggiero,Swalowe,Ruggiero.Swalowe@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",MATH1141,"ELET1405, MATH1151, CHEM2111, GEOG1232","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133425,Chris,Cale,Chris.Cale@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",MATH2401,"PHYS1421, ELET2210, MICR2211, GEOL1103",
620133426,Joyan,Coning,Joyan.Coning@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","CHEM2310, PHYS1412, CHEM2010","MICR2211, GEOL1104","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133427,Gaylor,Anfossi,Gaylor.Anfossi@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH2404, MATH2421, GEOL2202, ELET3430",GEOG2131,COMP3901
620133428,Roze,Bett,Roze.Bett@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","PHYS1412, GEOG1231, CHEM1901, CHEM2210","BIOL2312, ELET1405, CHEM2111, MATH1151",
620133429,Nichols,Plewright,Nichols.Plewright@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1141, GEOL1101","BIOC1021, GEOL1103","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133430,Archer,Grevile,Archer.Grevile@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM2011,GEOL1104,
620133431,Augusta,Rockcliffe,Augusta.Rockcliffe@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",ELET2430,"ELET1400, ELET2415, CHEM2311","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133432,Cthrine,Deble,Cthrine.Deble@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1102, MATH1141",GEOG1132,"COMP1210,COMP1126,COMP1127,COMP1161"
620133433,Birgit,O'Gavin,Birgit.O'Gavin@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",ELET2430,"BIOC1020, GEOG2232, MICR1011, GEOL2203","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133434,Gipsy,Kadar,Gipsy.Kadar@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","COMP3801, COMP3652, BIOC2014, CHEM2402","CHEM3011, ELET2415, MICR2211, BIOL2312",
620133435,Rey,Lockton,Rey.Lockton@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOL1102, MATH1141, MICR1011","PHYS2200, BIOC1020, ELET2210, ELET1400",
620133436,Adan,Cluney,Adan.Cluney@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3652,PHYS2296,COMP3901
620133437,Holt,Alliott,Holt.Alliott@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1020, BIOC1021, CHEM1901",PHYS1422,
620133438,Michail,Sneller,Michail.Sneller@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2011, CHEM3110","CHEM2311, PHYS3565, COMP2802, MATH3403",COMP3901
620133439,Amii,Knightley,Amii.Knightley@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1010, PHYS1411","GEOL1103, MICR1010, GEOG1132",
620133440,Annette,Howsley,Annette.Howsley@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET2430,"MATH3403, COMP3162",
620133441,Aurelia,Boatright,Aurelia.Boatright@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2231, MATH3401, CHEM2402, MATH2421","COMP3702, ELET2410, MATH3403, MICR2211","SWEN3101,SWEN3145,SWEN3920"
620133442,Emlen,Walcot,Emlen.Walcot@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2310, MATH3405, MATH2401, PHYS2300","GEOG2332, COMP2802",
620133443,Brewer,Heams,Brewer.Heams@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2404, MICR1011, CHEM1901, CHEM2402","GEOG2131, COMP2802, GEOL2203, CHEM2311",
620133444,Marven,Tesauro,Marven.Tesauro@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","MATH2421, BIOC2014, ELET2430, CHEM1901","GEOG2332, PHYS1422, CHEM2110",
620133445,Kurtis,Jeger,Kurtis.Jeger@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG3131, MATH2404, CHEM2211, CHEM3110",PHYS3565,
620133446,Kahlil,Griffey,Kahlil.Griffey@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",GEOL2202,PHYS3565,COMP3901
620133447,Georgie,Romer,Georgie.Romer@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3912, CHEM2310",COMP2802,COMP3901
620133448,Amara,Gerlack,Amara.Gerlack@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2402, COMP3191, GEOG3331","MATH3424, COMP3702, GEOG3132",
620133449,Roldan,MacCallum,Roldan.MacCallum@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",GEOG1131,"PHYS1421, MATH1152, ELET1400",
620133450,Melisande,Christoffersen,Melisande.Christoffersen@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2210, COMP3911","GEOG2232, COMP3702, MATH2403",
620133451,Cathe,Fiddymont,Cathe.Fiddymont@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2233, GEOG2331, GEOL2202, GEOG2231","BIOC3014, MATH3404",
620133452,Ertha,O'Shirine,Ertha.O'Shirine@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1011, MATH1141, GEOL1101","MICR1011, MATH1152, GEOL1103","COMP1210,COMP1126,COMP1127,COMP1161"
620133453,Laurens,Rizzardi,Laurens.Rizzardi@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","BIOC2014, PHYS2351, MATH3405, BIOC3013",COMP3702,
620133454,Clarine,Niblo,Clarine.Niblo@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","BIOC3013, COMP3911",PHYS2561,COMP3901
620133455,Bobbye,Lamblin,Bobbye.Lamblin@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",BIOC3013,"CHEM2110, PHYS3300",COMP3901
620133456,Mathias,Ekkel,Mathias.Ekkel@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",MATH1141,GEOG2131,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133457,Vaughn,Coraini,Vaughn.Coraini@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",MATH1141,"GEOG1132, BIOC1020, PHYS2561, BIOL2312",
620133458,Ranique,Kissack,Ranique.Kissack@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM3110, BIOC3013","MATH3402, PHYS3351",
620133459,Von,Bielfelt,Von.Bielfelt@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3911, CHEM2402, GEOG2331","MATH2411, PHYS2296, BIOC3011",
620133460,Jennica,Gussin,Jennica.Gussin@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1411,MICR1010,
620133461,Stephanus,Vaudre,Stephanus.Vaudre@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG2233, GEOG2231, PHYS2300, PHYS1411","ELET2210, CHEM2110",
620133462,Haley,Knagges,Haley.Knagges@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2011, ELET2405",MATH3403,
620133463,Willis,Hartwell,Willis.Hartwell@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET3430, ELET3211, ELET3405, GEOG3131","MATH3404, CHEM2111, COMP3410, CHEM2311",
620133464,Vernen,Tanby,Vernen.Tanby@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",GEOG2233,PHYS1422,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133465,Kurtis,Bodechon,Kurtis.Bodechon@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET3211, CHEM2011, COMP3652","COMP2802, MATH3403, COMP3162, GEOG2131","SWEN3101,SWEN3145,SWEN3920"
620133466,Garwin,Sawday,Garwin.Sawday@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, CHEM2210, MATH3401","ELET2420, MICR2211",
620133467,Austin,Worton,Austin.Worton@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",BIOC1020,CHEM2311,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133468,Woodie,Grieswood,Woodie.Grieswood@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","CHEM1901, MATH1142",PHYS1421,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133469,Michaella,Matteoli,Michaella.Matteoli@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3912, ELET2430, MATH3405","GEOG2332, BIOL2312",
620133470,Quinn,Daintrey,Quinn.Daintrey@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOG2331, CHEM2010, BIOC1021, CHEM2211","PHYS2200, GEOG1232",
620133471,Teodoro,Webb-Bowen,Teodoro.Webb-Bowen@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, GEOG3331",PHYS3341,
620133472,Dougie,Servis,Dougie.Servis@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2402, COMP3801, COMP3912, MATH2401","CHEM3011, PHYS3300, MATH3404",COMP3901
620133473,Raff,Bernardo,Raff.Bernardo@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2211, GEOG2231","CHEM2111, ELET2210, MATH3404",COMP3901
