id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,CoreCourses_Summer,Electivesminor_Sem1,Electivesminor_Sem2
620131610,Tilly,Penfold,Tilly.Penfold@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","PHYS2351, GEOG2231","BIOC3014, ELET2410, GEOG3333, PHYS3351"
620131611,Hollis,Stroband,Hollis.Stroband@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"GEOG2331, BIOC3013","COMP3702, CHEM3011, BIOL2312"
620131612,Artemus,Ferentz,Artemus.Ferentz@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",GEOG1131,"ELET1405, MATH1152, MICR1011"
620131613,Pammie,Tilte,Pammie.Tilte@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3901,"GEOG2331, BIOC3013",BIOC3011
620131614,Hugo,Skentelbury,Hugo.Skentelbury@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,GEOG2231,"CHEM2110, MATH2407, GEOL2201"
620131615,Denys,Rentoul,Denys.Rentoul@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"GEOG2233, PHYS2351, CHEM2011","COMP3410, PHYS2200, PHYS2296"
620131616,Lusa,Lembrick,Lusa.Lembrick@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140",PHYS2300,PHYS1421
620131617,Yurik,De Fries,Yurik.De Fries@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",,"CHEM2211, BIOC1021, CHEM2010, GEOG1131",GEOL1104
620131618,Marlow,Aishford,Marlow.Aishford@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1231, GEOG1131, MATH1142",BIOC1020
620131619,Clo,Elsmor,Clo.Elsmor@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201",MATH2404,"ELET2210, ELET2420, MICR1011, GEOG2131"
620131620,Saloma,Mouland,Saloma.Mouland@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET2430, BIOC3013","ELET2410, ELET2415, MATH2407, PHYS2561"
620131621,Rubetta,McKelvey,Rubetta.McKelvey@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,ELET3430,"GEOL2203, MATH2411"
620131622,Manon,Godier,Manon.Godier@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"GEOG3131, BIOC3013, MATH3401","MICR2211, MATH2403, PHYS3341, MATH3402"
620131623,Estrella,Haslock,Estrella.Haslock@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",,"GEOG1131, GEOL1101",GEOG1232
620131624,Adriana,Jenkin,Adriana.Jenkin@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","MICR1011, ELET2430, PHYS1411, CHEM2010",PHYS1421
620131625,Barbe,Stiggers,Barbe.Stiggers@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"COMP3191, ELET3430, CHEM2310, COMP3652","CHEM2111, COMP3702, PHYS2200"
620131626,Justino,Godsell,Justino.Godsell@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,COMP3911,"MICR2211, COMP3162, CHEM2311, GEOG3333"
620131627,Valeria,Staten,Valeria.Staten@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",,"PHYS2300, CHEM2210","ELET2415, PHYS3565"
620131628,Earvin,Borge,Earvin.Borge@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,"CHEM2010, MATH2401","GEOL2203, BIOC1021"
620131629,Annmaria,Rudyard,Annmaria.Rudyard@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"CHEM2211, CHEM2010, COMP3801","COMP3162, PHYS3351, CHEM2311, GEOG2232"
620131630,Tom,Hurtado,Tom.Hurtado@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",,"GEOG1231, PHYS2386, BIOC2014, MICR1011",GEOG1132
620131631,Iolanthe,Halewood,Iolanthe.Halewood@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",BIOC1021,"MICR1011, GEOL1103"
620131632,Elston,Isaaksohn,Elston.Isaaksohn@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3901,"ELET2405, CHEM2011",ELET2410
620131633,Corliss,Penlington,Corliss.Penlington@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"ELET3405, CHEM2310, CHEM2210","GEOG3132, PHYS3565, PHYS3351, COMP3162"
620131634,Jolie,Illingworth,Jolie.Illingworth@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1142, GEOG1131, GEOG1231","ELET1400, PHYS1422"
620131635,Judd,Yesinov,Judd.Yesinov@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",,"GEOL2202, CHEM2011, BIOC1021, CHEM2402","GEOG1132, CHEM2110"
620131636,Lydie,Reddy,Lydie.Reddy@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,"CHEM2310, GEOG2231",MICR2211
620131637,West,Riddlesden,West.Riddlesden@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MATH1141,ELET1400
620131638,Flory,Craiker,Flory.Craiker@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",,"GEOL1102, GEOG2233","ELET2415, GEOG2232"
620131639,Lind,Ipsley,Lind.Ipsley@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"COMP3911, BIOC3013, GEOG2131, CHEM2010",CHEM2110
620131640,Johnnie,Vanyashin,Johnnie.Vanyashin@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","MATH2421, ELET2430, MATH1142","PHYS2296, CHEM2311"
620131641,Winny,Ludlem,Winny.Ludlem@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",GEOL1101,"GEOG1132, PHYS1421, MATH1151"
620131642,Micky,Spearing,Micky.Spearing@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","MATH2401, GEOL2202","ELET1405, MATH2407, MATH1152"
620131643,Rab,Woodall,Rab.Woodall@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",,"CHEM3110, BIOC3013, COMP3911, CHEM2210","MICR2211, GEOG2232"
620131644,Denna,Forty,Denna.Forty@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3901,MATH3401,"GEOG2332, GEOG2232, MATH2407, COMP3192"
620131645,Lynnelle,Thyng,Lynnelle.Thyng@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"CHEM2010, MATH2401","MATH2411, GEOG2232"
620131646,Bernelle,Harsnipe,Bernelle.Harsnipe@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",,"ELET2430, GEOG1231, PHYS1412, ELET2430","CHEM2111, ELET1400, ELET2420, PHYS1421"
620131647,Becca,Le Jean,Becca.Le Jean@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",,"MICR1010, GEOL1102, MATH1141","GEOL1103, PHYS1422, MICR1010"
620131648,Willie,Kimbley,Willie.Kimbley@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1020, MATH1141, GEOG1131",MATH1152
620131649,Broderick,Bangle,Broderick.Bangle@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","MATH2401, GEOG2331, BIOC2014, GEOG2131",CHEM2311
620131650,Joline,Buckam,Joline.Buckam@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","MATH1142, GEOL1101","BIOC1020, COMP2802, PHYS1421"
620131651,Karly,Kisby,Karly.Kisby@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,GEOG3331,"GEOG3132, CHEM3011, COMP3192"
620131652,Hansiain,Jessel,Hansiain.Jessel@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,GEOL2202,PHYS2561
620131653,Shelly,Ackerman,Shelly.Ackerman@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2331, MATH3155, GEOG2233, COMP3191","ELET2420, MATH2403, PHYS2561, GEOG3132"
620131654,Elga,Margery,Elga.Margery@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201",BIOC2014,"ELET2415, GEOG1232, GEOG2332"
620131655,Gil,De Miranda,Gil.De Miranda@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,COMP3191,"COMP3162, GEOG2332, PHYS2561"
620131656,Bill,Chatenet,Bill.Chatenet@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1010, MICR1011, MATH1142","GEOG1232, GEOL1103, PHYS1421"
620131657,Garik,Krook,Garik.Krook@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","CHEM2010, MATH2404",PHYS2200
620131658,Flory,Beak,Flory.Beak@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"COMP3801, COMP3912",BIOL2312
620131659,Onfroi,Richen,Onfroi.Richen@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,BIOC2014,"BIOC1021, ELET2210"
620131660,Tyler,Mullarkey,Tyler.Mullarkey@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"COMP3802, MATH2404, ELET3211",MATH2403
620131661,Antone,Standell,Antone.Standell@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",,PHYS1412,"MATH1151, ELET1405"
620131662,Eward,Fosbraey,Eward.Fosbraey@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",,"ELET3211, CHEM2210, COMP3912, PHYS2386","COMP3192, ELET2410, MATH3404, ELET2415"
620131663,Izaak,Pedroni,Izaak.Pedroni@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"GEOG2233, ELET2405, CHEM2310","MATH2407, MATH3404, ELET2410"
620131664,Mommy,Deshorts,Mommy.Deshorts@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"CHEM2310, GEOG2233, MATH2404, GEOG2331","GEOG2232, COMP3162"
620131665,Janka,Gabbetis,Janka.Gabbetis@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"GEOG3131, ELET3430, CHEM2011, ELET2405","ELET2420, COMP2802, PHYS3351, CHEM2311"
620131666,Darleen,Cherry Holme,Darleen.Cherry Holme@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1142, MICR1010","GEOG1232, BIOC1021, PHYS1421"
620131667,Yale,Conyers,Yale.Conyers@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"GEOG2131, CHEM2210, PHYS2300, BIOC2014","ELET2210, GEOL2201"
620131668,Erek,Dable,Erek.Dable@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"CHEM2211, MATH3405, COMP3191","GEOL2203, PHYS3351, MATH3424, MICR2211"
620131669,Dougy,Alyokhin,Dougy.Alyokhin@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"ELET2430, CHEM3110, GEOG3331","BIOC3014, COMP2802, MATH3404, GEOL2203"
620131670,Berkley,Pleager,Berkley.Pleager@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"COMP3191, MATH2421, BIOC3013","PHYS3351, BIOC3014"
620131671,Friederike,Penas,Friederike.Penas@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,ELET2430,"MATH3404, GEOG3333"
620131672,Marla,Stowte,Marla.Stowte@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",,"GEOG1231, CHEM1901","CHEM1902, GEOL1103, PHYS1422"
620131673,Tan,Greger,Tan.Greger@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"COMP3652, GEOG2233","PHYS2296, PHYS3565, ELET2210"
620131674,Vladimir,Bru,Vladimir.Bru@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2131, PHYS2351, CHEM3110","BIOL2312, GEOG2131, CHEM2111, PHYS3300"
620131675,Clarisse,Teml,Clarisse.Teml@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"CHEM2011, ELET2430","MICR2211, CHEM2111, GEOL2201"
620131676,Augie,Cridlon,Augie.Cridlon@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",,"COMP3652, GEOG3331, COMP3911, MATH3155","COMP3702, COMP3192, GEOL2201"
620131677,Gardener,Flecknoe,Gardener.Flecknoe@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"CHEM2211, COMP3911, MATH3155, PHYS2386","GEOL2201, CHEM3011, COMP3162"
620131678,Trudy,Crowe,Trudy.Crowe@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","GEOG1231, MATH1142, PHYS2351, CHEM2010","ELET2420, PHYS2296, MATH1152, MATH2403"
620131679,Ronny,Coulthart,Ronny.Coulthart@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, GEOG1131, GEOL1102","PHYS1421, BIOC1020, GEOL1104"
620131680,Jacquette,Oddy,Jacquette.Oddy@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140",CHEM2310,MATH2403
620131681,Leelah,Kettlestring,Leelah.Kettlestring@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",,"MATH2401, CHEM2310, MATH3401, GEOL3002","BIOC3014, GEOG2131"
620131682,Fransisco,Hemphrey,Fransisco.Hemphrey@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","MATH2421, GEOG2231, PHYS2300, CHEM2402","MATH2407, CHEM1902, GEOG2232, GEOG1232"
620131683,Abagail,Gowdridge,Abagail.Gowdridge@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"ELET2430, ELET2405, MATH3155","BIOC3014, COMP2802, MATH3403"
620131684,Morey,Benardet,Morey.Benardet@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","GEOG1131, GEOL2202, MICR1010, PHYS2300","MICR2211, ELET2410, MATH2403"
620131685,Giralda,Acres,Giralda.Acres@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,COMP3911,"MATH3424, COMP3702"
620131686,Ruprecht,Braim,Ruprecht.Braim@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,GEOL2202,"ELET2415, MATH3402, COMP3702, PHYS2296"
620131687,Marlie,Creboe,Marlie.Creboe@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","GEOL2202, GEOG1131","PHYS1421, PHYS2561"
620131688,Lianne,Haylock,Lianne.Haylock@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","PHYS2386, GEOL1102","BIOC1021, CHEM2111, MATH1152, MATH2411"
620131689,Kiel,De Few,Kiel.De Few@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3901,"COMP3911, ELET2405, COMP3191","GEOG2131, MATH3424, MATH2407"
620131690,Guendolen,Drysdell,Guendolen.Drysdell@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"ELET3430, BIOC2014","MATH3403, COMP3410, PHYS2296, PHYS3341"
620131691,Rutter,Burchard,Rutter.Burchard@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"CHEM2402, PHYS2386, ELET3405, BIOC2014","GEOG2332, GEOG3333"
620131692,Hervey,Bartles,Hervey.Bartles@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3901,GEOG2233,"ELET2410, ELET2210"
620131693,Gerrard,Caneo,Gerrard.Caneo@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"GEOL3002, COMP3911, BIOC2014","GEOG2332, GEOG3132, COMP3162"
620131694,Berky,Bodle,Berky.Bodle@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","BIOC2014, ELET2405, CHEM2310, CHEM2011",BIOC1020
620131695,Korey,Manssuer,Korey.Manssuer@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"ELET3405, CHEM3110, GEOL2202, CHEM2310","GEOG3132, MATH3424"
620131696,Hank,Parnell,Hank.Parnell@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","GEOG1131, PHYS2351","MICR1011, BIOL2312"
620131697,Vina,Laverick,Vina.Laverick@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,ELET3211,"CHEM3010, MATH2407, COMP3702, CHEM3011"
620131698,Allister,Kelsall,Allister.Kelsall@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"COMP3911, MATH3155","ELET2420, GEOG2232, BIOL2312, ELET2410"
620131699,Elwood,Coetzee,Elwood.Coetzee@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,GEOG2331,"GEOL1104, ELET2210, PHYS2561"
620131700,Masha,Bunker,Masha.Bunker@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",,"PHYS1411, PHYS1412","GEOL1104, CHEM1902, MATH1151"
620131701,Renault,McIndrew,Renault.McIndrew@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","CHEM2211, GEOG2231, PHYS1411, GEOG2331","GEOL2203, BIOL2312"
620131702,Pansy,Kinneally,Pansy.Kinneally@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, CHEM1901",GEOG1132
620131703,Bridgette,Norwood,Bridgette.Norwood@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"ELET3405, PHYS2300","GEOG2332, CHEM2311, PHYS3351"
620131704,Rudiger,Roon,Rudiger.Roon@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3901,COMP3191,"PHYS3351, GEOG3132, COMP2802, PHYS3300"
620131705,Jerrie,Bassford,Jerrie.Bassford@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"GEOG3331, GEOG3131, PHYS2351, CHEM2010",GEOG3333
620131706,Tine,McGuiness,Tine.McGuiness@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"COMP3191, CHEM2310, MATH3401, COMP3652","CHEM3011, PHYS3341, BIOC3014"
620131707,Rayna,McGilben,Rayna.McGilben@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"PHYS2386, BIOC3013, COMP3801","ELET2415, MICR2211, GEOL2201"
620131708,Heywood,Najera,Heywood.Najera@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",MATH3401,"PHYS2296, MICR2211, GEOG2131, GEOG2232"
620131709,Redd,Rihosek,Redd.Rihosek@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","PHYS1411, MATH2421, PHYS2351, CHEM1901",PHYS1422
620131710,Lesli,Domingues,Lesli.Domingues@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","GEOG2131, MATH1141, GEOG2331","ELET2410, GEOG1132, MATH1152"
620131711,Annalise,Franciotti,Annalise.Franciotti@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",,"GEOG2131, MICR1010, MICR1011","CHEM2111, ELET2410"
620131712,Raquel,Featenby,Raquel.Featenby@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","PHYS2386, GEOL1101, CHEM1901, MATH1142","GEOL2201, CHEM2111, CHEM2110, ELET2410"
620131713,Lorant,Powlesland,Lorant.Powlesland@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",,"MATH2404, GEOL2202, CHEM2310",GEOG2131
